FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE SITIO,MARCA,LINEA,ARMA EMPLEADA,MOVIL VICTIMA,MOVIL AGRESOR,EDAD,GENERO,PAIS PERSONA,EMPLEADO,ESTADO  CIVIL,ESCOLARIDAD ,CODIGO DANE,2014
26/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,20:30,ROMA  E-8,URBANA,SOBRE ANDEN - VIA PUBLICA,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,23,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
26/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,21:10,LAS GAVIOTAS URB. E-4,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,49,FEMENINO,COLOMBIA,INDEPENDIENTE,CASADO,SECUNDARIA,11001000,1
26/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,23:50,LA CAMPIÑA E-8,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,ERICSSON,NO REPORTADO,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR TAXI,28,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,TECNICO,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:20,CARACOLÍ E-19,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,26,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,3:00,NUEVA GRANADA E-2,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,64,MASCULINO,COLOMBIA,PENSIONADO,SEPARADO,SECUNDARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,5:50,SAN DIEGO E-3,URBANA,SOBRE ANDEN - VIA PUBLICA,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,39,FEMENINO,COLOMBIA,EMPLEADO PUBLICO,UNION LIBRE,SECUNDARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,6:30,LA CAPILLA E-7,URBANA,APARTAMENTO,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,44,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SUPERIOR,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,8:00,VENECIA E-6,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",NOKIA,NO REPORTADO,CONTUNDENTES,A PIE,A PIE,48,MASCULINO,COLOMBIA,INDEPENDIENTE,DIVORCIADO,PRIMARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,8:30,SOCIEGO SUR E-18,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SECUNDARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,8:40,LA CAPUCHINA E-3,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,36,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,8:45,SAN JOSÉ DE LAS GRANJAS E-10,URBANA,ESTACION TRANSMILENIO (INICIAL),NO REPORTADO,NO REPORTADO,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,TECNOLOGO,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,11:00,RICAURTE E-14,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,25,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,11:30,SAN FASSON E-14,URBANA,ESTACION TRANSMILENIO (INICIAL),NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,43,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,13:05,CHICO I E-2,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,22,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,13:20,SUCRE E-2,URBANA,SOBRE ANDEN - VIA PUBLICA,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,32,FEMENINO,COLOMBIA,EMPLEADO PUBLICO,SOLTERO,SUPERIOR,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,14:35,BELLAVISTA E-8,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,55,FEMENINO,COLOMBIA,AMA DE CASA,CASADO,SECUNDARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,15:30,CASTILLA LA NUEVA E-8,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,19,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,15:30,URB. SUR DE TEUSAQUILLO E-13,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,49,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,17:05,LA PERSEVERANCIA E-3,URBANA,SOBRE ANDEN - VIA PUBLICA,NO REPORTADO,NO REPORTADO,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,NO REPORTADO,EMPLEADO PARTICULAR,SOLTERO,TECNICO,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,17:10,PATIO BONITO I E-8,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,24,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,17:30,CIUDAD SALITRE II E-13,URBANA,OFICINAS,NO REPORTADO,NO REPORTADO,NO REPORTADO,A PIE,A PIE,31,FEMENINO,NO REPORTADO,EMPLEADO PARTICULAR,UNION LIBRE,TECNICO,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,18:30,BELLAVISTA E-10,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,BICICLETA,25,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,18:50,LA FAVORITA E-14,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,23,FEMENINO,COLOMBIA,ESTUDIANTE,CASADO,SECUNDARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,20:00,URB. EL BATAN E-11,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,46,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SECUNDARIA,11001000,1
27/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,20:30,LA PATRIA E-12,URBANA,PUENTE PEATONAL,NO REPORTADO,NO REPORTADO,CONTUNDENTES,A PIE,A PIE,37,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,0:00,SAN ISIDRO E-2,URBANA,PARQUEADERO,IPHONE,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,0:10,VILLAS DE GRANADA E-10,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,50,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,0:15,EL CAMPIN (COLISEO) E-13,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,0:21,LA FRAGUA E-15,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,45,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,1:00,VILLA DE LOS ALPES E-4,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,25,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,7:30,ALCALA  E-11,URBANA,TRANSPORTE PÚBLICO,NO REPORTADO,NO REPORTADO,CONTUNDENTES,PASAJERO BUS,PASAJERO BUS,30,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,TECNICO,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,8:30,VILLA XIMENA E-6,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,SAMSUNG,NO REPORTADO,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,26,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,8:50,MARISCAL SUCRE E-5,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,18,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,9:00,AGUALINDA E-5,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,19,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,9:00,CHICO NORTE I E-2,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,9:05,CASA BLANCA SUBA II E-11,URBANA,VIAS PUBLICAS,SAMSUNG,NO REPORTADO,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SEPARADO,SUPERIOR,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,9:10,LA CABRERA E-2,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,26,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,10:00,ALCALÁ E-16,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,26,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,10:20,EL RUBÍ I SECTOR E-8,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,10:20,INGLES E-18,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,CONTUNDENTES,A PIE,PASAJERO MOTOCICLETA,26,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SUPERIOR,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,10:40,URB. SAN EUSEBIO E-16,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,CONDUCTOR MOTOCICLETA,38,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12:00,LAS AGUAS E-17,URBANA,VIAS PUBLICAS,NOKIA,NO REPORTADO,SIN EMPLEO DE ARMAS,BICICLETA,A PIE,43,MASCULINO,NO REPORTADO,INDEPENDIENTE,SOLTERO,SUPERIOR,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,12:30,LA CANDELARIA E-17,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,24,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,13:00,CENTRO ADMINISTRATIVO E-17,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,SAMSUNG,NO REPORTADO,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,20,FEMENINO,NO REPORTADO,EMPLEADO PARTICULAR,SOLTERO,TECNOLOGO,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,13:00,SANTA BARBARA CENTRAL E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,CONTUNDENTES,A PIE,A PIE,21,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,2
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,13:15,BRASIL II SECTOR II ETAPA E-7,URBANA,VIAS PUBLICAS,NOKIA,ASHA 200,ARMA BLANCA,A PIE,A PIE,38,FEMENINO,COLOMBIA,INDEPENDIENTE,UNION LIBRE,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,13:45,CIUDAD KENNEDY CENTRAL E-8,URBANA,VIAS PUBLICAS,ERICSSON,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,37,MASCULINO,COLOMBIA,INDEPENDIENTE,CASADO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,14:00,QUIROGA VII ETAPA E-18,URBANA,VIAS PUBLICAS,NOKIA,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,30,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,15:30,LA FRAGUA E-15,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,26,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,15:45,SUCRE E-2,RURAL,UNIVERSIDADES,IPHONE,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,26,FEMENINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,17:11,GRAN BRITALIA E-8,URBANA,VIAS PUBLICAS,SAMSUNG,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,17:20,MOLINOS DEL SUR E-18,URBANA,VIAS PUBLICAS,ALCATEL,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,30,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,17:22,12 DE OCTUBRE E-12,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,23,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,17:30,LA ALAMEDA E-19,URBANA,PARADERO DE BUSES,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,23,MASCULINO,COLOMBIA,INDEPENDIENTE,UNION LIBRE,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,17:30,TEUSAQUILLO E-13,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,20,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SUPERIOR,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,18:00,QUINTA RAMOS E-4,URBANA,ESTACION TRANSMILENIO (INICIAL),NO REPORTADO,NO REPORTADO,CONTUNDENTES,VEHICULO,A PIE,47,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SUPERIOR,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,18:10,SAN LUIS E-13,URBANA,ESTACION TRANSMILENIO (INICIAL),NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,18:20,JOSE ANTONIO GALAN E-7,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,30,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,18:45,CALDAS E-7,URBANA,VIAS PUBLICAS,NOKIA,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,33,MASCULINO,COLOMBIA,DESEMPLEADO,UNION LIBRE,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,19:30,SAN JUAN BAUTISTA E-5,URBANA,VIAS PUBLICAS,ALCATEL,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,19,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,TECNICO,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,20:30,TEUSAQUILLO E-13,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,PASAJERO BUS,PASAJERO BUS,52,MASCULINO,COLOMBIA,EMPLEADO PUBLICO,CASADO,SUPERIOR,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,22:00,EL ARPA Y LA LIRA E-16,URBANA,ESTACION TRANSMILENIO (INICIAL),NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,MASCULINO,NO REPORTADO,NO REPORTA,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,22:38,7 DE AGOSTO E-12,URBANA,ESTACION TRANSMILENIO (INICIAL),SAMSUNG,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,25,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,23:00,LA CANDELARIA E-17,URBANA,VIAS PUBLICAS,SAMSUNG,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,27,FEMENINO,NO REPORTADO,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,23:00,SANTA BIBIANA E-1,URBANA,ESTACION TRANSMILENIO (INICIAL),NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,34,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SUPERIOR,11001000,1
28/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,23:30,DOCE DE OCTUBRE E-12,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,21,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SUPERIOR,11001000,1
29/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:05,LA ISABELA I E-10,URBANA,VIAS PUBLICAS,IPHONE,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,35,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
29/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:10,ARMENIA E-13,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,CONDUCTOR MOTOCICLETA,32,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,2
29/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:15,SAN VICENTE FERRER E-6,URBANA,VIAS PUBLICAS,LG,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,40,FEMENINO,COLOMBIA,INDEPENDIENTE,UNION LIBRE,SECUNDARIA,11001000,1
29/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:20,CHAPINERO ALTO E-2,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,23,MASCULINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,2
29/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,5:21,RESTREPO E-15,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,27,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SUPERIOR,11001000,1
29/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,7:30,SAN GABRIEL E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,39,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,UNION LIBRE,SECUNDARIA,11001000,1
29/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,8:45,SAN JOSE DE BAVARIA E-11,URBANA,VIAS PUBLICAS,NO REPORTADO,LINEA STANDARD,ARMA BLANCA,A PIE,A PIE,18,MASCULINO,COLOMBIA,ESTUDIANTE,SOLTERO,SECUNDARIA,11001000,1
29/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,9:15,LA CABAÑA Y LA SUERTE E-7,URBANA,VIAS PUBLICAS,BLACKBERRY,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,24,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,SOLTERO,SECUNDARIA,11001000,1
29/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,10:00,SANTANDER E-9,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,37,MASCULINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
29/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,10:45,SANTA ISABEL OCCIDENTAL E-16,URBANA,ESTACION TRANSMILENIO (INICIAL),NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,20,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
29/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,10:55,URB. PAULO VI. I Y II ETAPA E-13,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,A PIE,VEHICULO,68,MASCULINO,COLOMBIA,PENSIONADO,UNION LIBRE,SUPERIOR,11001000,1
29/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,11:33,NUEVO TIMIZA E-8,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADO,SIN EMPLEO DE ARMAS,PASAJERO BUS,PASAJERO BUS,72,FEMENINO,COLOMBIA,AMA DE CASA,SEPARADO,PRIMARIA,11001000,1
29/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:45,URB. CLARET EL CARMEN E-6,URBANA,SOBRE ANDEN - VIA PUBLICA,SAMSUNG,NO REPORTADO,ARMA BLANCA,A PIE,A PIE,31,FEMENINO,COLOMBIA,EMPLEADO PARTICULAR,CASADO,SECUNDARIA,11001000,1
29/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:50,RIO NEGRO NORTE E-12,URBANA,ESTACION TRANSMILENIO (INICIAL),NO REPORTADO,LINEA STANDARD,SIN EMPLEO DE ARMAS,A PIE,A PIE,29,FEMENINO,COLOMBIA,INDEPENDIENTE,SOLTERO,SECUNDARIA,11001000,1
